date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:27	94359/94359	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-17097%22	https://www.primaram.com/wp-content/uploads/2021/11/BERNARDO-SANCHEZ.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/BERNARDO-SANCHEZ.jpg	(from https://www.primaram.com/equipo/)
11:07:27	101713/101713	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-18d51%22	https://www.primaram.com/wp-content/uploads/2021/11/IRENE-PEREZ.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/IRENE-PEREZ.jpg	(from https://www.primaram.com/equipo/)
11:07:27	95226/95226	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-173fa%22	https://www.primaram.com/wp-content/uploads/2021/11/CRISTINA-GARCIA.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/CRISTINA-GARCIA.jpg	(from https://www.primaram.com/equipo/)
11:07:28	70334/70334	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-112be%22	https://www.primaram.com/wp-content/uploads/2021/11/ISABEL-AZNAR.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/ISABEL-AZNAR.jpg	(from https://www.primaram.com/equipo/)
11:07:28	101000/101000	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-18a88%22	https://www.primaram.com/wp-content/uploads/2021/11/ISABEL-MARIA-PARRA.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/ISABEL-MARIA-PARRA.jpg	(from https://www.primaram.com/equipo/)
11:07:28	92329/92329	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-168a9%22	https://www.primaram.com/wp-content/uploads/2021/11/CATI.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/CATI.jpg	(from https://www.primaram.com/equipo/)
11:07:29	95262/95262	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-1741e%22	https://www.primaram.com/wp-content/uploads/2021/11/LUCAS-MARTINEZ-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/LUCAS-MARTINEZ-2.jpg	(from https://www.primaram.com/equipo/)
11:07:30	5095/5095	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:07:23%20GMT	https://www.primaram.com/wp-json/wp/v2/pages/32	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/pages/32.json	(from https://www.primaram.com/idi/)
11:07:30	59854/59854	---M--	200	added ('OK')	image/png	etag:%2261975896-e9ce%22	https://www.primaram.com/wp-content/uploads/2021/09/logo-aenor.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/logo-aenor.png	(from https://www.primaram.com/idi/)
11:07:30	1593599/1593599	---M--	200	added ('OK')	image/png	etag:%2261975896-1850ff%22	https://www.primaram.com/wp-content/uploads/2021/09/img-cabe-idi.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/img-cabe-idi.png	(from https://www.primaram.com/idi/)
11:07:30	39058/39058	---M--	200	added ('OK')	image/png	etag:%2261975897-9892%22	https://www.primaram.com/wp-content/uploads/2021/10/Elipse-447.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/10/Elipse-447.png	(from https://www.primaram.com/idi/)
11:07:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:07:25%20GMT	https://www.primaram.com/?p=32	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index6c46.html	(from https://www.primaram.com/idi/)
11:07:31	5226/5226	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:07:25%20GMT	https://www.primaram.com/wp-json/wp/v2/pages/34	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/pages/34.json	(from https://www.primaram.com/proyectos/)
11:07:32	887161/887161	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-d8979%22	https://www.primaram.com/wp-content/uploads/2021/10/cabecera-proyectos-2.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/10/cabecera-proyectos-2.jpg	(from https://www.primaram.com/proyectos/)
11:07:32	857136/857136	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-d1430%22	https://www.primaram.com/wp-content/uploads/2021/09/proyecto-bag-parque-solar-para-abastecimiento-de-sistema-de-riego-huelva-espa-a-1-scaled.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/proyecto-bag-parque-solar-para-abastecimiento-de-sistema-de-riego-huelva-espa-a-1-scaled.jpg	(from https://www.primaram.com/proyectos/)
11:07:32	267236/267236	---M--	200	added ('OK')	image/png	etag:%2261975896-413e4%22	https://www.primaram.com/wp-content/uploads/2021/09/Ara%cc%81ndano-1-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/Ara%cc%81ndano-1-1.png	(from https://www.primaram.com/proyectos/)
11:07:32	622053/622053	---M--	200	added ('OK')	image/png	etag:%2261975896-97de5%22	https://www.primaram.com/wp-content/uploads/2021/09/dise-o-y-ejecuci-n-de-proyecto-integral-de-200-ha-de-lim-n-y-stevia-en-lambayeque-olmos-per-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/dise-o-y-ejecuci-n-de-proyecto-integral-de-200-ha-de-lim-n-y-stevia-en-lambayeque-olmos-per-1.png	(from https://www.primaram.com/proyectos/)
11:07:33	446453/446453	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-6cff5%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-riego-para-cultivo-intensivo-de-almendro-cantillana-badajoz-espa-a-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-riego-para-cultivo-intensivo-de-almendro-cantillana-badajoz-espa-a-1.jpg	(from https://www.primaram.com/proyectos/)
11:07:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:07:27%20GMT	https://www.primaram.com/?p=34	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index1e7e.html	(from https://www.primaram.com/proyectos/)
11:07:33	1004948/1004948	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-f5594%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-riego-por-goteo-para-hortalizas-en-fonelas-granada-espa-a-1-scaled.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-riego-por-goteo-para-hortalizas-en-fonelas-granada-espa-a-1-scaled.jpg	(from https://www.primaram.com/proyectos/)
11:07:44	1699771/1699771	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-19efbb%22	https://www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/campo-de-f-tbol-11-1.jpg	(from https://www.primaram.com/proyectos/)
11:07:45	62133/62133	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:28%20GMT	https://www.primaram.com/proyectos/proyecto-integral-de-sistema-de-riego-tecnificado-para-cultivo-de-almendro-de-422-ha-en-moura-portugal/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/proyecto-integral-de-sistema-de-riego-tecnificado-para-cultivo-de-almendro-de-422-ha-en-moura-portugal/index.html	(from https://www.primaram.com/proyectos/)
11:07:45	58530/58530	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:28%20GMT	https://www.primaram.com/proyectos/proyecto-bagu-parque-solar-para-abastecimiento-de-sistema-de-riego-huelva-espana/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/proyecto-bagu-parque-solar-para-abastecimiento-de-sistema-de-riego-huelva-espana/index.html	(from https://www.primaram.com/proyectos/)
11:07:45	59005/59005	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:29%20GMT	https://www.primaram.com/proyectos/proyecto-integral-de-sistema-de-riego-para-cultivo-de-arandano-en-huarmey-peru/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/proyecto-integral-de-sistema-de-riego-para-cultivo-de-arandano-en-huarmey-peru/index.html	(from https://www.primaram.com/proyectos/)
11:07:46	59267/59267	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:40%20GMT	https://www.primaram.com/proyectos/sistema-de-riego-para-cultivo-intensivo-de-almendro-cantillana-badajoz-espana/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/sistema-de-riego-para-cultivo-intensivo-de-almendro-cantillana-badajoz-espana/index.html	(from https://www.primaram.com/proyectos/)
11:07:46	60309/60309	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:40%20GMT	https://www.primaram.com/proyectos/diseno-y-ejecucion-de-proyecto-integral-de-200-ha-de-limon-y-stevia-en-lambayeque-olmos-peru/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/diseno-y-ejecucion-de-proyecto-integral-de-200-ha-de-limon-y-stevia-en-lambayeque-olmos-peru/index.html	(from https://www.primaram.com/proyectos/)
11:07:47	5370/5370	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:07:41%20GMT	https://www.primaram.com/wp-json/wp/v2/pages/38	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/pages/38.json	(from https://www.primaram.com/sostenibilidad/)
11:07:47	57899/57899	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:41%20GMT	https://www.primaram.com/proyectos/sistema-de-riego-por-goteo-para-hortalizas-en-fonelas-granada-espana/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/sistema-de-riego-por-goteo-para-hortalizas-en-fonelas-granada-espana/index.html	(from https://www.primaram.com/proyectos/)
11:07:47	503705/503705	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-7af99%22	https://www.primaram.com/wp-content/uploads/2021/11/cabecera-nuestros-valores.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/cabecera-nuestros-valores.jpg	(from https://www.primaram.com/sostenibilidad/)
11:07:47	917/917	---M--	200	added ('OK')	image/svg+xml	etag:%22395-5d11f9b76d180%22	https://www.primaram.com/wp-content/uploads/2021/09/icon1.svg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/icon1.svg	(from https://www.primaram.com/sostenibilidad/)
11:07:47	789/789	---M--	200	added ('OK')	image/svg+xml	etag:%22315-5d11f9b76d180%22	https://www.primaram.com/wp-content/uploads/2021/09/icon2.svg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/icon2.svg	(from https://www.primaram.com/sostenibilidad/)
11:07:47	1838/1838	---M--	200	added ('OK')	image/svg+xml	etag:%2261975896-72e%22	https://www.primaram.com/wp-content/uploads/2021/09/icon3.svg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/icon3.svg	(from https://www.primaram.com/sostenibilidad/)
11:07:47	1587/1587	---M--	200	added ('OK')	image/svg+xml	etag:%2261975896-633%22	https://www.primaram.com/wp-content/uploads/2021/09/icon4.svg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/icon4.svg	(from https://www.primaram.com/sostenibilidad/)
11:07:48	50530/50530	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:41%20GMT	https://www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/proyectos/sistema-de-aspersion-para-instalaciones-deportivas-de-campo-de-futbol-11/index.html	(from https://www.primaram.com/proyectos/)
11:07:48	1178/1178	---M--	200	added ('OK')	image/svg+xml	etag:%2261975896-49a%22	https://www.primaram.com/wp-content/uploads/2021/09/icon5.svg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/icon5.svg	(from https://www.primaram.com/sostenibilidad/)
11:07:48	1022665/1022665	---M--	200	added ('OK')	image/png	etag:%2261975897-f9ac9%22	https://www.primaram.com/wp-content/uploads/2021/11/imagen-sostenibilidad.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/imagen-sostenibilidad.png	(from https://www.primaram.com/sostenibilidad/)
11:07:48	214312/214312	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-34528%22	https://www.primaram.com/wp-content/uploads/2021/11/calidad.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/calidad.jpg	(from https://www.primaram.com/sostenibilidad/)
11:07:49	1113628/1113628	---M--	200	added ('OK')	application/pdf	etag:%2261975896-10fe1c%22	https://www.primaram.com/wp-content/uploads/2021/09/20160216-POLITICA-DE-CALIDAD-1.pdf	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/20160216-POLITICA-DE-CALIDAD-1.pdf	(from https://www.primaram.com/sostenibilidad/)
11:07:49	188666/188666	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-2e0fa%22	https://www.primaram.com/wp-content/uploads/2021/09/AENOR.jpeg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/AENOR.jpg	(from https://www.primaram.com/sostenibilidad/)
11:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:07:43%20GMT	https://www.primaram.com/?p=38	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/indexb93f.html	(from https://www.primaram.com/sostenibilidad/)
11:07:49	291282/291282	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-471d2%22	https://www.primaram.com/wp-content/uploads/2021/11/IQNet.jpeg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/11/IQNet.jpg	(from https://www.primaram.com/sostenibilidad/)
11:07:49	39924/39924	---M--	200	added ('OK')	image/png	etag:%2261975896-9bf4%22	https://www.primaram.com/wp-content/uploads/2021/09/img-comen2-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/img-comen2-1.png	(from https://www.primaram.com/sostenibilidad/)
11:07:50	5201/5201	---MC-	200	added ('OK')	application/json	date:Fri,%2002%20Sep%202022%2009:07:44%20GMT	https://www.primaram.com/wp-json/wp/v2/pages/44	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-json/wp/v2/pages/44.json	(from https://www.primaram.com/clientes/)
11:07:51	12905/12905	---M--	200	added ('OK')	image/png	etag:%2261975896-3269%22	https://www.primaram.com/wp-content/uploads/2021/09/jarico.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/jarico.png	(from https://www.primaram.com/clientes/)
11:07:51	1472166/1472166	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-1676a6%22	https://www.primaram.com/wp-content/uploads/2021/10/cabecera-clientes.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/10/cabecera-clientes.jpg	(from https://www.primaram.com/clientes/)
11:07:51	14882/14882	---M--	200	added ('OK')	image/png	etag:%2261975896-3a22%22	https://www.primaram.com/wp-content/uploads/2021/09/alsur.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/alsur.png	(from https://www.primaram.com/clientes/)
11:07:51	44191/44191	---M--	200	added ('OK')	image/png	etag:%2261975896-ac9f%22	https://www.primaram.com/wp-content/uploads/2021/09/borges.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/borges.png	(from https://www.primaram.com/clientes/)
11:07:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202022%2009:07:45%20GMT	https://www.primaram.com/?p=44	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/index49b1.html	(from https://www.primaram.com/clientes/)
11:07:51	29653/29653	---M--	200	added ('OK')	image/png	etag:%2261975896-73d5%22	https://www.primaram.com/wp-content/uploads/2021/09/citroplant.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/citroplant.png	(from https://www.primaram.com/clientes/)
11:07:52	150431/150431	---M--	200	added ('OK')	image/png	etag:%2261975896-24b9f%22	https://www.primaram.com/wp-content/uploads/2021/09/primaflor.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/primaflor.png	(from https://www.primaram.com/clientes/)
11:07:52	162584/162584	---M--	200	added ('OK')	image/png	etag:%2261975896-27b18%22	https://www.primaram.com/wp-content/uploads/2021/09/agricola-chapi.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/agricola-chapi.png	(from https://www.primaram.com/clientes/)
11:07:52	6293/6293	---M--	200	added ('OK')	image/png	etag:%2261975896-1895%22	https://www.primaram.com/wp-content/uploads/2021/09/Logo-La-Venta-copia.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/Logo-La-Venta-copia.png	(from https://www.primaram.com/clientes/)
11:07:52	83596/83596	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1468c%22	https://www.primaram.com/wp-content/uploads/2021/09/almendras-de-almeria.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/almendras-de-almeria.jpg	(from https://www.primaram.com/clientes/)
11:07:53	39685/39685	---M--	200	added ('OK')	image/png	etag:%2261975896-9b05%22	https://www.primaram.com/wp-content/uploads/2021/09/ico-come-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/ico-come-1.png	(from https://www.primaram.com/clientes/)
11:07:53	714164/714164	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-ae5b4%22	https://www.primaram.com/wp-content/uploads/2021/10/cabecera-producto.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/10/cabecera-producto.jpg	(from https://www.primaram.com/productos/)
11:07:53	5758/5758	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-167e%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-calefacci-n-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-calefacci-n-1.jpg	(from https://www.primaram.com/productos/)
11:07:53	4553/4553	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-11c9%22	https://www.primaram.com/wp-content/uploads/2021/09/sistema-de-ventilaci-n-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/sistema-de-ventilaci-n-1.jpg	(from https://www.primaram.com/productos/)
11:07:54	72933/72933	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-11ce5%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-magn-ticas-1.jpg	(from https://www.primaram.com/productos/)
11:07:54	72933/72933	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-11ce5%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-inyectoras-1.jpg	(from https://www.primaram.com/productos/)
11:07:54	725886/725886	---M--	200	added ('OK')	image/jpeg	etag:%2261975897-b137e%22	https://www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/equipos-venturi-1.jpg	(from https://www.primaram.com/productos/)
11:07:54	66609/66609	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:48%20GMT	https://www.primaram.com/productos/page/2/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/page/2/index.html	(from https://www.primaram.com/productos/)
11:07:54	130260/130260	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-1fcd4%22	https://www.primaram.com/wp-content/uploads/2021/09/botellones-1-scaled.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/botellones-1-scaled.jpg	(from https://www.primaram.com/productos/)
11:07:54	181071/181071	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-2c34f%22	https://www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/filtrado-arena-1.jpg	(from https://www.primaram.com/productos/)
11:07:55	33278/33278	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-81fe%22	https://www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/variadores-de-frecuencia-1.jpg	(from https://www.primaram.com/productos/)
11:07:55	13943/13943	---M-Z	200	added ('OK')	application/rss+xml	etag:%22eb0205fa1641f39647223cc02760da23-gzip%22	https://www.primaram.com/productos/feed/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/feed/index.html	(from https://www.primaram.com/productos/)
11:07:55	172832/172832	---M--	200	added ('OK')	image/png	etag:%2261975896-2a320%22	https://www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/bombas-sumergibles-1.png	(from https://www.primaram.com/productos/)
11:07:55	10033/10033	---M--	200	added ('OK')	image/jpeg	etag:%2261975896-2731%22	https://www.primaram.com/wp-content/uploads/2021/09/caudal-metros-1.jpg	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/caudal-metros-1.jpg	(from https://www.primaram.com/productos/)
11:07:55	161971/161971	---M--	200	added ('OK')	image/png	etag:%2261975896-278b3%22	https://www.primaram.com/wp-content/uploads/2021/09/monocable-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/monocable-1.png	(from https://www.primaram.com/productos/)
11:07:56	471782/471782	---M--	200	added ('OK')	image/png	etag:%2261975896-732e6%22	https://www.primaram.com/wp-content/uploads/2021/09/manguera-el-ctrica-1.png	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/wp-content/uploads/2021/09/manguera-el-ctrica-1.png	(from https://www.primaram.com/productos/)
11:07:56	49695/49695	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:50%20GMT	https://www.primaram.com/productos/sistema-de-calefaccion/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/sistema-de-calefaccion/index.html	(from https://www.primaram.com/productos/)
11:07:57	50246/50246	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Sep%202022%2009:07:51%20GMT	https://www.primaram.com/productos/sistema-de-ventilacion/	C:/Users/migue/OneDrive/00%20PrimaRam/01_Web/00_Snapshots/PrimaRam%20v3/www.primaram.com/productos/sistema-de-ventilacion/index.html	(from https://www.primaram.com/productos/)
